Brand,Website,Page_likes,Talking_about,TotalLikes_monthly,TotalTalking_monthly
LUISAVIAROMA,Facebook,"1,891,007","3,770","[[1675227600000,1889815],[1672549200000,1888059],[1669870800000,1888170],[1667275200000,1888331],[1664596800000,1890600],[1662004800000,1888921],[1659326400000,1885970],[1656648000000,1885582],[1654056000000,1886201],[1651377600000,1885165],[1648785600000,1885178],[1646110800000,1885904],[1643691600000,1886774],[1641013200000,1887934],[1638334800000,1889054],[1635739200000,1889765],[1633060800000,1890297],[1630468800000,1890807],[1627790400000,1891380],[1625112000000,1891446],[1622520000000,1891718],[1619841600000,1892092],[1617336000000,1892292],[1614574800000,1891532],[1612242000000,1892303],[1609477200000,1891525],[1606798800000,1891925],[1604203200000,1892074],[1601524800000,1892557],[1598932800000,1890476],[1596254400000,1888753],[1593662400000,1888274],[1590984000000,1888500],[1588305600000,1886844],[1585713600000,1887783],[1583038800000,1887961],[1580533200000,1888676],[1577854800000,1888126],[1575176400000,1887796],[1572580800000,1888299],[1569902400000,1889244],[1567310400000,1890491],[1564632000000,1891446],[1561953600000,1893041],[1559361600000,1892317],[1556683200000,1892428],[1554091200000,1893186],[1551416400000,1894665],[1548997200000,1896740],[1546318800000,1897814],[1543640400000,1899095],[1541044800000,1900301],[1538366400000,1900885]]","[[1675227600000,4443],[1672549200000,2715],[1669870800000,1784],[1667275200000,2310],[1664596800000,1643],[1662004800000,3235],[1659326400000,3140],[1656648000000,2525],[1654056000000,2213],[1651377600000,2074],[1648785600000,1749],[1646110800000,1679],[1643691600000,1543],[1641013200000,1910],[1638334800000,1182],[1635739200000,1860],[1633060800000,2678],[1630468800000,2411],[1627790400000,2379],[1625112000000,1867],[1622520000000,2577],[1619841600000,2172],[1617336000000,3821],[1614574800000,2788],[1612242000000,2467],[1609477200000,2025],[1606798800000,2243],[1604203200000,3072],[1601524800000,4061],[1598932800000,3103],[1596254400000,3250],[1593662400000,2566],[1590984000000,3527],[1588305600000,2077],[1585713600000,2693],[1583038800000,2707],[1580533200000,2338],[1577854800000,3660],[1575176400000,2207],[1572580800000,2871],[1569902400000,2304],[1567310400000,2213],[1564632000000,1880],[1561953600000,2470],[1559361600000,1756],[1556683200000,0],[1554091200000,3776],[1551416400000,2130],[1548997200000,2036],[1546318800000,1935],[1543640400000,2538],[1541044800000,1322],[1538366400000,2491]]"
