Brand,Website,mediaUploads,followers,following,engagement,avgLikes,avgComments,followersOverTime
LUISAVIAROMA,Instagram,"10,014","1,356,867",84,0.04%,535.25,9.88,"[[1675227600000,1345562],[1672549200000,1331036],[1669870800000,1321565],[1667275200000,1313345],[1664596800000,1307538],[1662004800000,1298111],[1659326400000,1290497],[1656648000000,1277284],[1654056000000,1272530],[1651377600000,1265812],[1648785600000,1258197],[1646110800000,1249642],[1643691600000,1242380],[1641013200000,1235273],[1638334800000,1227830],[1635739200000,1220994],[1633060800000,1211976],[1630468800000,1202513],[1627876800000,1190158],[1625112000000,1170838],[1622520000000,1162825],[1619841600000,1155823],[1617249600000,1145534],[1614574800000,1131573],[1612155600000,1119915],[1609477200000,1103430],[1606798800000,1087164],[1604203200000,1075005],[1601524800000,1059145],[1598932800000,1035863],[1596254400000,1011111],[1593576000000,985596],[1590984000000,974438],[1588305600000,958550],[1585713600000,944405],[1583038800000,929281],[1580533200000,915939],[1577854800000,899968],[1575176400000,889307],[1572580800000,875283],[1569902400000,868918],[1567310400000,868680],[1564632000000,875931],[1561953600000,876354],[1559361600000,856277],[1556769600000,841826],[1554091200000,829044],[1551416400000,822277],[1548997200000,809045],[1546318800000,790197],[1543640400000,772417],[1541217600000,754881],[1538452800000,736942],[1535774400000,716606],[1533096000000,708924]]"
