Store Name,Product Category,Proudct SubCategory,Product URL,Product Title,Product Brand,Product Price
samsclub,Appliances,,https://www.samsclub.com/p/samsung-toal-capacity-smart-washer/prod26060314,Samsung 6 Cu. Ft. Total Capacity Smart Dial Washer with FlexWash & Super Speed Wash,Samsung,1795
samsclub,Appliances,,https://www.samsclub.com/p/elp-pan-stand-eco-dsv/prod19210117,Equator Washing Machine Elp Pan Stand with Sensor Activated Pump,Equator,256.44
samsclub,Appliances,,https://www.samsclub.com/p/samsung-bespoke-27-laundry-pedestal-with-storage-drawer/P03012105,"Samsung Bespoke 27"" Laundry Pedestal w/ Storage Drawer (Choose Color)",Samsung,245
samsclub,Appliances,,https://www.samsclub.com/p/lg-front-load-washer-ultra-capacity/prod25101095,LG Ultra Capacity Front Load Washer,LG,1045
samsclub,Appliances,,https://www.samsclub.com/p/bespoke-7-6-cu-ft-ultra-capacity-electric-dryer-super-speed-dry-ai/P03012098,Samsung Bespoke 7.6 Cu. Ft. Ultra Capacity Electric Dryer w/ Super Speed Dry & AI Smart Dial (Choose Color),Samsung,925
samsclub,Appliances,,https://www.samsclub.com/p/bespoke-5-3-cu-ft-ultra-capacity-front-load-washer-with-super-speed-wash-and-ai/P03012097,Samsung Bespoke 5.3 Cu. Ft. Ultra Capacity Front Load Washer w/ Super Speed Wash & AI Smart Dial (Choose Color),Samsung,925
samsclub,Appliances,,https://www.samsclub.com/p/ss-washer-hoses-eco-dsv/prod19210130,Equator Stainless Steel Washing Machine Hoses,Equator,48.98
samsclub,Appliances,,https://www.samsclub.com/p/inside-vent-kit-eco-dsv/prod19210126,Equator Inside Laundry Vent Kit,Equator,28.92
samsclub,Appliances,,https://www.samsclub.com/p/outside-vent-kit-wh-eco-dsv/prod19210143,Equator Outside Laundry Vent Kit - Assorted,Equator,39.98
samsclub,Appliances,,https://www.samsclub.com/p/bespoke-ultra-capacity-front-load-optiwash-auto-dispense/P03012040,Samsung Bespoke 5.3 Cu. Ft. Front Load Washer w/ AI OptiWash & Auto Dispense (Choose Color),Samsung,1485
samsclub,Appliances,,https://www.samsclub.com/p/samsung-front-load-pedestal-we402np/prod25120188,"Samsung  14.2"" Front Load Laundry Pedestal",Samsung,245
samsclub,Appliances,,https://www.samsclub.com/p/ped-washer-pedestal-washer/prod20641342,LG 1.0 Cu Ft. SideKick Pedestal Washer (Choose Color),LG,695
samsclub,Appliances,,https://www.samsclub.com/p/bespoke-ultra-capacity-electric-dryer-ai-optimal-super-speed-dry/P03012041,Samsung Bespoke 7.6 Cu. Ft. Electric Dryer w/ AI Optimal Dry & Super Speed Dry (Choose Color),Samsung,1485
samsclub,Appliances,,https://www.samsclub.com/p/samsung-5-cu-ft-extra-large-capacity-smart-top-load-washer/P03017447,Samsung 5.5 Cu. Ft. Extra-Large Capacity Smart Top Load Washer w/ Auto Dispense System,Samsung,1165
samsclub,Appliances,,https://www.samsclub.com/p/lg-7-3-cu-ft-ultra-large-capacity-electric-dryer-sensor-dry-technology/P03009091,LG 7.3 Cu. Ft. Ultra Large Capacity Electric Dryer w/ Sensor Dry Technology,LG,645
samsclub,Appliances,,https://www.samsclub.com/p/lg-7-4-cf-electric-dryer-with-sensor-dry/P03020009,LG 7.4 Cu. Ft. Electric Dryer w/ Sensor Dry,LG,795
samsclub,Appliances,,https://www.samsclub.com/p/lg-7-4-cf-electric-dryer-with-steam/P03020011,LG 7.4 Cu. Ft. Electric Dryer w/ TurboSteam Technology,LG,845
samsclub,Appliances,,https://www.samsclub.com/p/lg-27-inch-laundry-pedestal-strorage-drawer/P03019974,"LG 27"" Laundry Pedestal w/ Storage Drawer (Choose Color)",LG,275
samsclub,Appliances,,https://www.samsclub.com/p/lg-1-0-cf-29-wide-pedestal-washer-with-slim-dd-motor/P03019982,"LG 29"" Pedestal Washer w/ Slim DD Motor",LG,695
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-possible-cooker-pro-8-5-quart-multi-cooker/P03013626,Ninja Foodi PossibleCooker PRO 8.5 Quart Multi-Cooker,Ninja,89.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-speedi-rapid-cooker-air-fryer-sf302a-6-quart-capacity-11-in-1/P03011217,"Ninja Speedi Rapid Cooker & Air Fryer, SF302A, 6-Qt. Capacity, 11-in-1 Functionality, Meal Maker, Sea Salt Gray",Ninja,79.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-chef-digital-sous-vide-10qt-appliance/prod22310070,Dash Chef Series Digital Sous Vide,Dash,99.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-rice-cooker-with-keep-warm-function/prod22752589,Dash Mini 2-Cup Rice Cooker with Keep Warm Function (Assorted Colors),Dash,16.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-family-size-egg-bite-maker-assorted-colors/P03005353, DASH Sous Vide Style Family Size Egg Bite Maker (Assorted Colors),Dash,44.98
samsclub,Appliances,,https://www.samsclub.com/p/deluxe-egg-cooker-rd-club-980135630/prod22424690,Dash Deluxe 12-Egg Cooker and Steamer (Assorted Colors),Dash,24.98
samsclub,Appliances,,https://www.samsclub.com/p/3tier-food-steamer-food-steamer/prod17890253,Kalorik 3-Tier Food Steamer,Kalorik,35.92
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-4-8-quart-ceramic-steamer-steaming-rack/prod23300832,Kalorik 4.8 Quart Ceramic Steamer with Steaming Rack,Kalorik,69.98
samsclub,Appliances,,https://www.samsclub.com/p/ceramic-4-8-quart-ceramic-steamer-steaming-rack/prod23300833,"Kalorik 4.8 Quart Ceramic Steamer with Steaming Rack, White",Kalorik,69.98
samsclub,Appliances,,https://www.samsclub.com/p/west-bend-12-cup-multi-function-rice-cooker-rcwb2lbk13-l/P03020462,West Bend 12-Cup Multi-Function Rice Cooker ,West Bend,29.98
samsclub,Appliances,,https://www.samsclub.com/p/instant-pot-6-qt-viva-multi-use-programmable-pressure-cooker/prod25401963,Instant Pot 6-Quart Viva 9-in-1 Multi-Use Programmable Pressure Cooker,Instant Pot,49.91
samsclub,Appliances,,https://www.samsclub.com/p/anova-sous-vide-kit-with-precision-cooker-nano-and-12l-container/prod25450272,Anova Sous Vide Kit with Precision Cooker Nano and 12L Container,Anova,149.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-8-quart-air-fryer/prod24964105,PowerXL 8-Quart Air Fryer,PowerXL,79.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-possible-cooker-pro-8-5-quart-multi-cooker/P03013626,Ninja Foodi PossibleCooker PRO 8.5 Quart Multi-Cooker,Ninja,89.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-duo-nutrisealer-elite-6-in-1-vacuum-sealer-machine/P03012218,"PowerXL™ Duo NutriSealer Elite, 6-in-1 Vacuum Sealer Machine (Various Colors)",PowerXL,49.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-6-in-1-8-qt-2-basket-air-fryer-with-dualzone-technology/P03004058,"Ninja Foodi 6-in-1, 8-qt. 2-Basket Air Fryer with DualZone Technology, AD150",Ninja,159.98
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-26-quart-digital-maxx-air-fryer-stainless-steel-oven-w-accessories/P03001463,Kalorik 26-Quart Digital Maxx Stainless Steel Air Fryer Oven,Kalorik,159.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-air-fryer-grill/prod24910559,PowerXL Air Fryer Grill,PowerXL,149.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-10-in-1-digital-air-fry-oven-pro-ft201a/P03003954,"Ninja Foodi 10-in-1 Digital Air Fry Oven Pro, FT201A",Ninja,159.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-vortex-7-in-1-dual-basket-10-quart-air-fryer/P03002632,PowerXL 10-Quart Dual-Basket 7-in-1 Vortex Air Fryer,PowerXL,139.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-smokeless-grill/prod22121421,PowerXL Smokeless Grill,PowerXL,99.98
samsclub,Appliances,,https://www.samsclub.com/p/crock-pot-programmable-cook-carry-7-quart-slow-cooker/prod22760880,Crock-Pot 7-Qt. Cook & Carry Digital Countdown Slow Cooker with Carry Bag,Crock-Pot,49.98
samsclub,Appliances,,https://www.samsclub.com/p/instant-pot-18l-cuisine-air-fryer-and-toaster-oven/P03000668,Instant Pot 19 QT/18L Cuisine Air Fryer and Toaster Oven,Instant Pot,159.98
samsclub,Appliances,,https://www.samsclub.com/p/foodsaver-fm2000-vacuum-sealer-machine-with-handheld-vaccum-sealer-bags/P03001780,"FoodSaver FM2000 Vacuum Sealer Machine with HandHeld Vacuum Sealer, Bags & Rolls, Bonus Pack, Black",FoodSaver,99.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-grill-air-fryer-combo-ulitimate-mealtime-assistant/P03000669,PowerXL Grill Air Fryer Combo,PowerXL,149.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-shaved-ice-maker/prod23121904,Dash Shaved Ice Maker,Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/cuisinart-soft-serve-ice-cream-maker-w-mix-ins-1-5-quart-capacity/P03010448,"Cuisinart Soft Serve Ice Cream Maker with Mix-Ins, 1.5 Quart Capacity",Cuisinart,99.98
samsclub,Appliances,,https://www.samsclub.com/p/foodsaver-multi-use-food-preservation-system-vacuum-sealer/prod25370831,FoodSaver Multi-Use Food Preservation System with Built-in Handheld Sealer,FoodSaver,149.98
samsclub,Appliances,,https://www.samsclub.com/p/excalibur-9-tray-food-dehydrator-with-digital-48-hr-timer-adjustable-thermostat/P03014095,"Excalibur 9-Tray Food Dehydrator with Digital 48-HR Timer and Adjustable Thermostat, Black (3948CDB)",Excalibur,319.98
samsclub,Appliances,,https://www.samsclub.com/p/starfrit-electric-dual-sided-hot-pot/prod25820164,The Rock by Starfrit Dual-Sided Electric Hot Pot,Starfrit,39.98
samsclub,Appliances,,https://www.samsclub.com/p/chefs-choice-model-720-meat-grinder-with-3-stainless-steel-grinding-plates/P03014090,Chef's Choice Model 720 Meat Grinder with 3 Stainless Steel Grinding Plates and Sausage Stuffing Kit,Chef's Choice,159.98
samsclub,Appliances,,https://www.samsclub.com/p/bartesian-55300-premium-cocktail-machine/P03000767,"Bartesian Premium Cocktail And Margarita Machine For The Home Bar, 55300",Bartesian,299.98
samsclub,Appliances,,https://www.samsclub.com/p/bartesian-55350-the-classic-collection-cocktail-mixer-capsules-variety-pack-6/P03002609,"Bartesian The Classic Collection Cocktail Mixer Capsules Variety Pack, 6 Cocktail Capsules",Bartesian,14.98
samsclub,Appliances,,https://www.samsclub.com/p/frigidaire-stainless-steel-digital-bread-maker/prod25100196,Frigidaire Stainless Steel Digital Bread Maker (Assorted Colors),Frigidaire,79.98
samsclub,Appliances,,https://www.samsclub.com/p/disney-mickey-electric-ice-cream-maker/P03018966,Disney Mickey Electric Ice Cream Maker,Disney,59.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-pie-maker/prod24661055,Dash Mini Pie Maker (Assorted Colors),Dash,16.98
samsclub,Appliances,,https://www.samsclub.com/p/yonanas-classic-vegan-non-dairy-frozen-fruit-soft-serve-dessert-maker/P03014097,Yonanas Classic Vegan Non-Dairy Frozen Fruit Soft Serve Dessert Maker,Yonanas,39.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-family-size-egg-bite-maker-assorted-colors/P03005353, DASH Sous Vide Style Family Size Egg Bite Maker (Assorted Colors),Dash,44.98
samsclub,Appliances,,https://www.samsclub.com/p/excalibur-5-tray-food-dehydrator-with-digital-48-hr-timer-in-black-3548cdb/P03014094,"Excalibur 5-Tray Food Dehydrator with Digital 48-HR Timer, in Black (3548CDB)",Excalibur,269.98
samsclub,Appliances,,https://www.samsclub.com/p/starfrit-electric-express-potato-peeler/prod25820162,Rotato Express Potato Peeler by Starfrit,Starfrit,19.98
samsclub,Appliances,,https://www.samsclub.com/p/excalibur-food-dehydrator-2400-4-trays-adjustable-thermostat-accurate-temp/P03014093,"Excalibur Food Dehydrator 2400 4 Trays, Adjustable Thermostat, Accurate Temperature Control, Black",Excalibur,124.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-chef-digital-sous-vide-10qt-appliance/prod22310070,Dash Chef Series Digital Sous Vide,Dash,99.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-dog-treat-maker-homemade-dog-snacks/P03010633,"Dash Dog Treat Maker, Homemade Dog Snacks with Vet Approved Recipes",Dash,24.98
samsclub,Appliances,,https://www.samsclub.com/p/122-cigar-humidor-chc-122bd/prod20201677,"Whynter Elite Touch-Control 250-Cigar Cooler Humidor, Stainless Steel",Whynter,349.98
samsclub,Appliances,,https://www.samsclub.com/p/capresso-automatic-milk-frother/prod25400889,Capresso Automatic Milk Frother,Capresso,49.98
samsclub,Appliances,,https://www.samsclub.com/p/starfrit-the-rock-electric-multi-use-cooker-pot/prod25820169,The Rock by Starfrit Electric Multi-Use Pot,Starfrit,49.98
samsclub,Appliances,,https://www.samsclub.com/p/yonanas-deluxe-non-dairy-frozen-fruit-soft-serve-dessert-maker/P03012462,Yonanas Deluxe Non-Dairy Frozen Fruit Soft Serve Dessert Maker (Various Colors),Yonanas,59.98
samsclub,Appliances,,https://www.samsclub.com/p/electric-corkscrew-ss/prod17890240,Kalorik Stainless Steel Electric Corkscrew Opener,Kalorik,23.94
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-bundt-cake-maker-breakfast-snack-dessert-machine/P03011848,"DASH Mini Bundt Cake Maker Machine for Kid-Friendly Breakfast, Snacks, Desserts & More with Non-stick Surface",Dash,17.98
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-coffee-spice-grinder/prod23300829,Kalorik Coffee and Spice Grinder (Assorted Colors),Kalorik,24.98
samsclub,Appliances,,https://www.samsclub.com/p/deluxe-egg-cooker-rd-club-980135630/prod22424690,Dash Deluxe 12-Egg Cooker and Steamer (Assorted Colors),Dash,24.98
samsclub,Appliances,,https://www.samsclub.com/p/euro-cuisine-automatic-yogurt-maker-with-extra-jars-and-yogurt-starter/prod20270495,Euro Cuisine Automatic Yogurt Maker - with Extra Jars and Yogurt Starter,Euro Cuisine ,62.98
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-hot-stone-pizza-oven/prod23300841,Kalorik Hot Stone Pizza Oven,Kalorik,79.98
samsclub,Appliances,,https://www.samsclub.com/p/soda-stream-co2/prod26160636,SodaStream 60 L CO2 Carbonators (Set of 2),SodaStream,64.99
samsclub,Appliances,,https://www.samsclub.com/p/nostalgia-retro-snow-cone-maker-ice-shaver-storage/P03018446,Nostalgia Retro Snow Cone Maker and Ice Shaver Storage,Nostalgia,39.98
samsclub,Appliances,,https://www.samsclub.com/p/starfrit-12x12-electric-skillet/prod25820168,"The Rock by Starfrit 12"" x 12"" Electric Skillet",Starfrit,39.98
samsclub,Appliances,,https://www.samsclub.com/p/disney-mickey-mouse-kettle-corn-popcorn-maker/P03015896,Disney Mickey Mouse Popcorn Popper w/ Bonus Accessories,Disney,49.98
samsclub,Appliances,,https://www.samsclub.com/p/ge-1-1-cu-ft-capacity-countertop-microwave-oven/P03004866,GE 1.1 cu. ft. Capacity Countertop Microwave Oven,GE,89.98
samsclub,Appliances,,https://www.samsclub.com/p/lg-over-the-range-microwave/P03009086,LG 2 Cu. Ft. Over The Range Microwave,LG,395
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-stainless-steel-microwave-oven-w-inverter-technology/prod20295218,Panasonic 2.2 cu. ft. Stainless-Steel Microwave Oven With Inverter Technology,Panasonic,179.98
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-stainless-steel-microwave-oven/prod21064464,Panasonic 1.6 cu. ft. Stainless-Steel Microwave Oven,Panasonic,179.98
samsclub,Appliances,,https://www.samsclub.com/p/lg-1-8-cu-ft-smart-over-the-range-microwave/P03009061,LG 1.8 Cu. Ft. Smart Over The Range Microwave,LG,345
samsclub,Appliances,,https://www.samsclub.com/p/samsung-over-the-range-microwave-cooking-sensor/prod24581099,Samsung 1.9 Cu. Ft. Over The Range Microwave with Sensor Cooking (Choose Color),Samsung,365
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-microwave-genius-sensor-1100-watts/prod25480433,"Panasonic Countertop Microwave Oven, 1.3 cu. ft with Genius Sensor, 1100 Watts (Assorted Colors)",Panasonic,159.98
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-microwave-1100-watt-stainless-genius-sensor/prod25480429,"Panasonic Silver Countertop Microwave Oven, 1.3 cu. ft with Genius Sensor, 1100 Watts, NN-SU676S",Panasonic,169.98
samsclub,Appliances,,https://www.samsclub.com/p/galaxy-freestanding-appliance-combo-microwave-oven-w-grill/prod22180130,Galaxy 0.8 Cu. Ft. Freestanding Microwave Oven,Galaxy,269
samsclub,Appliances,,https://www.samsclub.com/p/frigidaire-black-with-chrome-0-9-cu-ft-microwave/P03018928,Frigidaire Black with Chrome 0.9 Cu. Ft. Microwave,Frigidaire,69.98
samsclub,Appliances,,https://www.samsclub.com/p/general-dial-gew-1000d-microwave/prod24490755,"General 1000 watt Commercial Microwave with Dial Control, Stainless Steel (GEW 1000D)",General,238
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-microwave-oven-n-broiler-grill-1100-watts/prod25480438,"Panasonic Countertop Microwave Oven and Broiler Grill, 1.2 cu. ft. Stainless Steel",Panasonic,309.98
samsclub,Appliances,,https://www.samsclub.com/p/samsung-1-1-cu-ft-counter-top-microwave/prod24810366,Samsung 1.1 Cu. Ft. Counter Top Microwave,Samsung,229
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-microwave-air-fryer/prod24890423,PowerXL Microwave Air Fryer,PowerXL,199.98
samsclub,Appliances,,https://www.samsclub.com/p/panasonic-nn-su63ms-microwave-oven-silve/P03000423,"Panasonic NN-SU63MS Microwave Oven, 1.3 cu. ft., Silver",Panasonic,119.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-express-waffle-maker/prod22651763,"Dash 8"" Express Nonstick Waffle Maker (Assorted Colors)",Dash,17.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-heart-mini-waffle-maker-with-heart-print-lid/P03002375,Dash Heart Miniature Waffle Maker with Heart Print Lid,Dash,18.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-maker-3-pack-gift-set/P03005275,"Dash Mini Maker 3-Pack Gift Set, Mini Waffle Maker + Mini Heart-Shaped Waffle Maker + Mini Maker Griddle",Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/cuisinart-electric-griddler-5-in-1-functionality-stainless-steel/P03013645,"Cuisinart Electric Griddler 5-in-1 Functionality, Stainless Steel",Cuisinart,79.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-waffle-maker-breakfast-appliance/prod22310045,Dash No-Mess Nonstick Waffle Maker (Assorted Colors),Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/cuisinart-sandwich-maker/P03017994,Cuisinart Sandwich Maker (Assorted Colors),Cuisinart,19.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-express-nonstick-electric-griddle/prod24481357,Dash 8” Express Electric Round Griddle (Assorted Colors),Dash,17.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-pineapple-mini-waffle-maker/P03007637,"Dash Nonstick Mini Waffle Maker, White Pineapple Print",Dash,18.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-pie-maker/prod24661055,Dash Mini Pie Maker (Assorted Colors),Dash,16.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-maker-griddle-waffle-maker-grill-set/prod23121897,"Dash Mini Maker Griddle, Waffle Maker and Grill Set-3PK",Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-mini-bundt-cake-maker-breakfast-snack-dessert-machine/P03011848,"DASH Mini Bundt Cake Maker Machine for Kid-Friendly Breakfast, Snacks, Desserts & More with Non-stick Surface",Dash,17.98
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-easy-pour-waffle-maker/prod23300895,Kalorik Easy Pour Waffle Maker,Kalorik,34.98
samsclub,Appliances,,https://www.samsclub.com/p/disney-mickey-and-minnie-mouse-double-flip-waffle-maker/P03015905,Disney Mickey and Minnie Mouse Double Flip Waffle Maker,Disney,49.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-everyday-nonstick-electric-griddle/prod24630443,Dash Everyday Nonstick Electric Griddle (Assorted Colors),Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-halloween-mini-pumpkin-skull-spider-web-breakfast-treat-waffler-makers/P03011596,"Dash Halloween Mini Waffle Set, includes Pumpkin, Skull and Spider Web Waffle Makers",Dash,29.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-spring-mini-waffle-set-of-3-bunny-shamrock-honeycomb-web-waffle/P03014154,"Dash Spring Mini Waffle Set of 3, Bunny, Shamrock and Honeycomb Web Waffle",Dash,19.98
samsclub,Appliances,,https://www.samsclub.com/p/starfrit-electric-19x13-griddle/prod25820163,"Starfrit 19"" x 13"" Electric Griddle",Starfrit,42.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-8-inch-express-electric-round-southwest-griddle/P03010631,Dash 8 inch Express Electric Round Southwest Griddle,Dash,24.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-express-mini-donut-maker/P03005352,DASH 7-Donut Mini Donut Maker Machine - Donut Print,Dash,24.98
samsclub,Appliances,,https://www.samsclub.com/p/delish-by-dash-mini-donut-maker/P03005347,Delish by Dash Nonstick Mini Donut Maker (Assorted Colors),Dash,37.98
samsclub,Appliances,,https://www.samsclub.com/p/delish-by-dash-waffle-bite-maker/P03005350,Delish By Dash Waffle Bite Maker (Assorted Colors),Dash,37.98
samsclub,Appliances,,https://www.samsclub.com/p/dash-holiday-mini-waffle-and-pizzelle-maker/P03011849,"Dash Holiday Mini Maker Set of 4, Heart, Gingerbread and Christmas Tree Mini Waffle Maker",Dash,14.91
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-air-fryer-grill/prod24910559,PowerXL Air Fryer Grill,PowerXL,149.98
samsclub,Appliances,,https://www.samsclub.com/p/powerxl-smokeless-grill/prod22121421,PowerXL Smokeless Grill,PowerXL,99.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-xl-5-in-1-indoor-grill-air-fryer-roast-bake-dehydrate/prod24962137,Ninja Foodi XL 5-in-1 Indoor Grill with 4-Quart Air Fryer,Ninja,199.98
samsclub,Appliances,,https://www.samsclub.com/p/the-rock-by-starfrit-smokeless-grill-appliance/prod25833935,The Rock by Starfrit Smokeless Grill,The Rock,32.98
samsclub,Appliances,,https://www.samsclub.com/p/kalorik-professional-1500f-electric-steakhouse-grill/P03019656,Kalorik Professional 1500F Electric Steakhouse Grill,Kalorik,319.98
samsclub,Appliances,,https://www.samsclub.com/p/ninja-foodi-smart-5-in-1-indoor-grill-air-fryer-w-built-in-thermometer/P03011216,Ninja Foodi Smart 5-in-1 Indoor Grill & Air Fryer with Built in Thermometer,Ninja,99.98
samsclub,Appliances,,https://www.samsclub.com/p/the-rock-by-startfrit-stainless-steel-panini-grill/P03012571,The Rock by Startfrit Stainless Steel Panini Grill		,Starfrit,89.98
samsclub,Appliances,,https://www.samsclub.com/p/shaq-smokeless-grill-and-press/prod24923225,Shaq Smokeless Grill and Press,Shaq,89.98
samsclub,Appliances,,https://www.samsclub.com/p/28lb-ice-maker-ss-28-lbs-ice-maker/prod19730450,"NewAir AI-100 28LBS Portable Ice Maker, Stainless Steel",NewAir,199.98
samsclub,Appliances,,https://www.samsclub.com/p/6-9-upright-freezer-dsv-igloo/prod22200542,Thomson Upright Freezer (6.5 cu. ft.),Thomson,269.98
samsclub,Appliances,,https://www.samsclub.com/p/igloo-7-1-chest-freezer/prod20960098,Thomson Chest Freezer (7.0 cu. ft.),Thomson,219.98
samsclub,Appliances,,https://www.samsclub.com/p/igloo-5-1-chest-freezer/prod20960097,Thomson Chest Freezer (5.0 cu. ft.),Thomson,169.98
samsclub,Appliances,,https://www.samsclub.com/p/samsung-11-4-cu-ft-upright-freezer/prod25171737,Samsung 11 Cu. Ft. Upright Flex Zone Freezer,Samsung,795
samsclub,Appliances,,https://www.samsclub.com/p/maxx-cold-commercial-chest-freezer/prod25450111,"Maxx Cold Commercial Chest Freezer, Solid Top (19.4 cu. ft.)",Maxx Cold,788
samsclub,Appliances,,https://www.samsclub.com/p/newair-26-lb-countertop-nugget-ice-maker-in-matte-black/P03019868,Newair 26 lbs. Countertop Nugget Ice Maker in Matte Black,Newair,279
samsclub,Appliances,,https://www.samsclub.com/p/built-in-ice-maker-uim-502ss/prod20201659,"Whynter UIM-502SS Built-In Ice Maker, Stainless Steel",Whynter,899
samsclub,Appliances,,https://www.samsclub.com/p/maxx-cold-commercial-chest-freezer-solid-top-15-9-cubic-feet/prod25450114,"Maxx Cold Commercial Chest Freezer, Solid Top (15.9 cu. ft.)",Maxx Cold,688
samsclub,Appliances,,https://www.samsclub.com/p/ice-maker-chrome-in-club-item-109268/prod15630035,Frigidaire Compact Ice Maker - Assorted Colors,Frigidaire,109.98
samsclub,Appliances,,https://www.samsclub.com/p/igloo-xl-ice-maker/prod20298485,"Frigidaire Extra-Large Ice Maker, Stainless Steel	",Frigidaire,169.98
samsclub,Appliances,,https://www.samsclub.com/p/95-quart-12v-freezer-fm-951gw/prod20201664,Whynter 95 Quart Portable Wheeled Freezer with Door Alert,Whynter,674
samsclub,Appliances,,https://www.samsclub.com/p/45-quart-12v-freezer-fm-452sg/prod20201671,Whynter Elite 45-Quart SlimFit Portable Freezer/Refrigerator with 12-Volt Option,Whynter,599.98
samsclub,Appliances,,https://www.samsclub.com/p/50lb-ice-maker-ss-50-lbs-ice-maker/prod19730453,NewAir 50LBS Ice Maker - Assorted Colors,NewAir,259.98
samsclub,Appliances,,https://www.samsclub.com/p/frigidaire-stainless-steel-26lb-bullet-shaped-ice-maker/prod22991104,Frigidaire Stainless-Steel 26-lb. Bullet-Shaped Ice Maker  (Assorted Colors),Frigidaire,89.98
samsclub,Appliances,,https://www.samsclub.com/p/frigidaire-44lbs-chewable-nugget-ice-maker/P03008423,"Frigidaire 44 lbs Chewable Nugget Ice Maker, Stainless Steel",Frigidaire,329.98
samsclub,Appliances,,https://www.samsclub.com/p/lasko-ct24362-full-circle-warmth-ceramic-heater-w-remote-control/prod25760599,Lasko CT24362 Full Circle Warmth Ceramic Heater with Remote Control		,Lasko,99.98
samsclub,Appliances,,https://www.samsclub.com/p/lasko-ct16670-digital-ceramic-tower-heater-with-remote-control/prod25970841,Lasko CT16670 Digital Ceramic Tower Heater with Remote Control,LASKO,39.98
samsclub,Appliances,,https://www.samsclub.com/p/lasko-ct32791-32-ceramic-tower-heater-with-remote-control/prod25970594,"Lasko CT32791 32"" Ceramic Tower Heater with Remote Control",LASKO,59.98
samsclub,Appliances,,https://www.samsclub.com/p/lasko-bladelesss-ceramic-tower-space-heater/P03008814,Lasko Bladeless Ceramic Tower Space Heater,Lasko,99.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-23-inch-3-element-infrared-wood-tower-heater-with-uv-led-light/P03017504,"Member's Mark 23""3-Element Infrared Wood Tower Heater with UV LED Light",Member's Mark,89.98
samsclub,Appliances,,https://www.samsclub.com/p/lochlan-media-fireplace-fits-most-tvs-up-to-75-inch-100-pounds/P03012456,"Lochlan Media Fireplace, Fits most TVs up to 75"" & 100 lbs.",NA,749
samsclub,Appliances,,https://www.samsclub.com/p/abilene-70in-farmhouse-fireplace-tv-stand-grey-wash/prod26040819,"Abilene 70"" Rustic Farmhouse Fireplace TV Stand - Grey Wash",NA,399.98
